Order Date,Product Name,Category,Region,Unit_cost,Quantity,cost,Sales,Profit
11/20/2016,Logitech Wireless Gaming Headset G930,Technology,East,101,2,202,256,54
11/20/2016,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,East,45,3,136,87,49
12/26/2014,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,West,28,8,222,300,79
12/26/2014,Global Deluxe Office Fabric Chairs,Furniture,West,70,3,210,230,20
12/26/2014,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,West,81,3,243,218,25
12/26/2014,Ibico Laser Imprintable Binding System Covers,Office Supplies,West,28,5,141,79,63
12/26/2014,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,West,6,3,18,28,9
10/28/2016,Xerox 223,Office Supplies,East,3,5,17,32,16
10/28/2016,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,East,134,8,1072,1082,11
10/28/2016,Xerox 1939,Office Supplies,East,10,3,30,57,27
10/28/2016,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,East,10,4,40,78,38
10/28/2016,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,East,8,1,8,14,7
11/19/2017,BPI Conference Tables,Furniture,Central,117,3,351,219,131
5/4/2015,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,East,7,2,14,27,13
12/30/2014,Newell 350,Office Supplies,Central,2,3,7,10,3
6/1/2014,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,East,8,3,25,45,21
6/1/2014,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,East,34,6,205,289,84
4/15/2017,Faber Castell Col-Erase Pencils,Office Supplies,South,3,1,3,5,2
9/12/2016,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,West,3,4,12,15,4
9/12/2016,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,West,207,2,414,467,53
9/12/2016,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,West,14,1,14,15,2
9/12/2016,Avery 509,Office Supplies,West,1,3,4,6,2
9/27/2014,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,East,17,3,50,88,38
8/9/2014,AT&T 1070 Corded Phone,Technology,South,78,2,156,178,22
8/9/2014,Xerox 21,Office Supplies,South,3,3,10,16,5
12/28/2014,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,East,23,4,90,99,9
11/4/2014,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,East,112,1,112,136,24
11/4/2014,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,East,998,2,1996,3992,1996
11/4/2014,Panasonic Kx-TS550,Technology,East,33,6,196,276,80
11/4/2014,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,East,58,4,230,360,130
11/4/2014,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,East,30,1,30,44,13
9/19/2014,OIC Binder Clips,Office Supplies,West,2,2,4,7,4
4/23/2016,Ibico Laser Imprintable Binding System Covers,Office Supplies,West,28,6,170,252,82
4/23/2016,Logitech Wireless Headset h800,Technology,West,65,1,65,100,35
11/3/2017,Telescoping Adjustable Floor Lamp,Furniture,South,15,1,15,16,1
8/30/2016,Aastra 57i VoIP phone,Technology,East,120,3,359,291,68
8/30/2016,"File Shuttle II and Handi-File, Black",Office Supplies,East,25,2,51,54,3
8/30/2016,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,East,261,4,1045,787,259
8/30/2016,Round Specialty Laser Printer Labels,Office Supplies,East,7,10,66,100,34
8/30/2016,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,East,11,6,65,38,28
4/25/2016,AT&T 841000 Phone,Technology,East,52,2,104,83,21
4/25/2016,Ibico Recycled Grain-Textured Covers,Office Supplies,East,17,2,35,21,14
4/25/2016,Wilson Jones Custom Binder Spines & Labels,Office Supplies,East,3,3,8,5,3
9/1/2015,Storex Dura Pro Binders,Office Supplies,West,3,1,3,5,2
9/1/2015,Hewlett Packard LaserJet 3310 Copier,Technology,West,312,2,624,960,336
9/1/2015,Avery Non-Stick Binders,Office Supplies,West,2,4,10,14,4
7/12/2014,Tuff Stuff Recycled Round Ring Binders,Office Supplies,West,2,2,5,8,3
7/12/2014,Hon 5100 Series Wood Tables,Furniture,West,239,3,716,698,17
6/22/2015,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,West,1,4,3,5,2
4/13/2014,Newell 314,Office Supplies,East,4,4,17,18,1
4/13/2014,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,East,92,10,918,510,408
4/13/2014,Staples,Office Supplies,East,2,13,21,31,10
4/13/2014,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,East,5,12,64,72,8
12/20/2015,Fellowes Super Stor/Drawer,Office Supplies,Central,23,4,91,89,2
6/15/2017,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,West,14,3,43,48,5
7/8/2017,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,East,1,3,4,8,3
7/8/2017,Easy-staple paper,Office Supplies,East,7,2,13,25,12
7/8/2017,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,East,4,2,9,13,4
9/1/2016,Sabrent 4-Port USB 2.0 Hub,Technology,East,4,1,4,7,2
9/1/2016,Xerox 1881,Office Supplies,East,7,2,13,25,12
9/1/2016,Acco Hanging Data Binders,Office Supplies,East,2,1,2,3,1
9/1/2016,Xerox 1881,Office Supplies,East,7,4,26,49,23
9/1/2016,GBC DocuBind P400 Electric Binding System,Office Supplies,East,735,4,2940,4355,1415
4/8/2016,Sauder Barrister Bookcases,Furniture,East,66,6,394,389,5
4/8/2016,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,East,2,2,4,8,4
4/8/2016,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,East,3,4,10,17,7
4/8/2016,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,East,4,5,19,34,16
4/23/2016,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,South,5,5,25,36,11
3/8/2017,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,South,60,8,479,648,168
3/8/2017,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,South,5,2,11,21,10
9/25/2017,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,East,5,2,11,21,10
9/25/2017,Global Ergonomic Managers Chair,Furniture,East,134,3,402,489,87
9/25/2017,Newell 333,Office Supplies,East,2,2,4,6,1
9/25/2017,Eldon Wave Desk Accessories,Furniture,East,3,8,26,47,21
9/24/2014,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,West,51,4,203,212,8
10/21/2016,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,East,3,4,13,23,10
10/21/2016,Staple remover,Office Supplies,East,4,2,7,7,0
10/21/2016,Pizazz Global Quick File,Office Supplies,East,11,7,75,105,29
10/21/2016,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,East,193,4,773,1044,271
5/29/2017,Xerox 1930,Office Supplies,Central,3,5,17,26,9
5/29/2017,File Shuttle I and Handi-File,Office Supplies,Central,16,3,49,53,5
7/23/2014,Wilson Jones Custom Binder Spines & Labels,Office Supplies,West,3,5,14,8,6
7/23/2014,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,West,106,8,845,1024,179
7/23/2014,Newell 324,Office Supplies,West,8,1,8,9,1
7/23/2014,Microsoft Natural Keyboard Elite,Technology,West,51,10,509,479,30
9/28/2016,Xerox 1960,Office Supplies,Central,17,4,68,99,31
8/27/2017,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,East,255,7,1786,1488,298
4/28/2015,Holmes Odor Grabber,Office Supplies,Central,10,3,29,9,20
4/28/2015,Akro-Mils 12-Gallon Tote,Office Supplies,Central,7,3,21,24,3
4/28/2015,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Central,8,4,31,12,19
10/28/2016,Southworth Structures Collection,Office Supplies,West,4,7,25,51,25
10/28/2016,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,West,11,3,32,50,17
6/26/2015,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Central,17,2,33,42,9
11/27/2015,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,South,177,3,532,375,157
11/27/2015,Logitech Media Keyboard K200,Technology,South,28,3,85,84,1
12/3/2015,Lexmark MarkNet N8150 Wireless Print Server,Technology,East,205,4,820,482,338
12/3/2015,3M Hangers With Command Adhesive,Furniture,East,2,1,2,3,1
11/24/2014,Crayola Colored Pencils,Office Supplies,East,2,1,2,3,0
12/11/2017,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,East,4,4,15,23,8
12/11/2017,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,East,13,2,26,40,14
9/21/2014,Nortel Meridian M3904 Professional Digital phone,Technology,West,109,2,219,246,28
9/21/2014,Canon PC1080F Personal Copier,Technology,West,366,3,1098,1800,702
6/7/2014,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Central,11,3,33,12,21
6/30/2017,Tuf-Vin Binders,Office Supplies,West,17,3,50,76,26
10/17/2017,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,East,20,2,40,50,9
10/17/2017,Xerox 1958,Office Supplies,East,3,2,7,13,6
10/31/2015,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Central,12,4,49,70,21
9/8/2016,Super Decoflex Portable Personal File,Office Supplies,Central,11,3,32,36,4
9/8/2016,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Central,678,4,2713,2396,317
9/8/2016,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Central,41,4,164,131,33
9/8/2016,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Central,28,2,57,58,1
12/24/2014,Xerox 1974,Office Supplies,South,3,2,6,10,3
4/16/2014,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,South,5,6,29,39,10
12/24/2017,Staple holder,Office Supplies,East,9,3,26,36,10
12/8/2017,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,West,28,5,142,180,38
12/8/2017,Sharp AL-1530CS Digital Copier,Technology,West,255,3,765,1200,435
12/8/2017,"Wirebound Message Book, 4 per Page",Office Supplies,West,3,5,14,27,13
12/8/2017,"Bevis Round Conference Table Top, X-Base",Furniture,West,160,7,1117,1004,113
12/8/2017,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,West,5,1,5,10,5
12/8/2017,Self-Adhesive Removable Labels,Office Supplies,West,2,9,15,28,14
12/8/2017,Xerox 1908,Office Supplies,West,29,1,29,56,27
12/8/2017,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,West,100,13,1305,1337,31
12/8/2017,Novimex High-Tech Fabric Mesh Task Chair,Furniture,West,66,2,132,114,18
11/3/2017,Xerox 191,Office Supplies,West,11,7,74,140,66
11/3/2017,Global Deluxe Office Fabric Chairs,Furniture,West,70,4,280,307,27
6/24/2017,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,West,9,8,70,96,26
4/14/2016,Bevis Steel Folding Chairs,Furniture,West,69,5,345,384,38
11/6/2017,Xerox 1987,Office Supplies,South,3,1,3,6,3
3/4/2017,American Pencil,Office Supplies,West,2,4,7,9,3
3/4/2017,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,West,8,1,8,15,7
6/22/2014,KeyTronic 6101 Series - Keyboard - Black,Technology,West,23,6,140,197,57
10/19/2017,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,East,10,4,42,57,15
10/19/2017,Crate-A-Files,Office Supplies,East,8,3,24,33,9
8/21/2017,Hon Multipurpose Stacking Arm Chairs,Furniture,South,160,4,641,866,225
11/23/2017,Coloredge Poster Frame,Furniture,Central,9,2,17,28,11
11/23/2017,GBC VeloBinder Manual Binding System,Office Supplies,Central,19,8,150,288,138
9/12/2014,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,East,40,1,40,70,30
10/1/2017,Design Ebony Sketching Pencil,Office Supplies,Central,1,6,6,7,1
4/15/2016,GBC ProClick 150 Presentation Binding System,Office Supplies,South,167,2,335,190,145
4/15/2016,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,South,47,7,332,409,77
4/15/2016,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,South,47,5,237,292,55
4/15/2016,Woodgrain Magazine Files by Perma,Office Supplies,South,3,2,6,5,1
6/6/2016,Letter Size Cart,Office Supplies,East,101,5,507,714,207
12/19/2014,Insertable Tab Post Binder Dividers,Office Supplies,South,4,2,9,5,4
12/19/2014,Belkin QODE FastFit Bluetooth Keyboard,Technology,South,53,5,266,248,19
6/12/2016,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Central,322,3,965,1008,43
6/12/2016,Xerox 1908,Office Supplies,Central,29,7,200,313,114
9/15/2017,Xerox 1897,Office Supplies,Central,3,8,20,32,12
1/20/2017,Global Deluxe Steno Chair,Furniture,East,69,3,206,208,2
9/5/2016,Aluminum Document Frame,Furniture,Central,9,1,9,12,4
9/5/2016,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Central,57,3,172,195,23
9/5/2016,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Central,17,3,50,71,21
9/5/2016,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Central,12,4,49,91,42
9/5/2016,Office Star - Ergonomically Designed Knee Chair,Furniture,Central,71,3,214,243,29
9/5/2016,Avery 520,Office Supplies,Central,2,7,11,22,11
3/20/2017,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Central,2,1,2,3,1
4/1/2016,Newell 345,Office Supplies,East,15,3,44,60,15
4/1/2016,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,East,51,3,152,162,10
4/1/2016,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,East,32,6,193,264,71
4/1/2016,50 Colored Long Pencils,Office Supplies,East,8,3,23,30,8
4/1/2016,Newell 342,Office Supplies,East,2,3,7,10,3
4/1/2016,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,East,6,4,26,35,9
10/20/2017,Chromcraft Rectangular Conference Tables,Furniture,East,180,2,360,284,76
10/20/2017,Deluxe Rollaway Locking File with Drawer,Office Supplies,East,299,2,599,665,67
12/13/2016,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Central,10,4,39,64,25
2/12/2014,"Global Geo Office Task Chair, Gray",Furniture,West,77,2,154,130,24
9/26/2016,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Central,281,3,844,748,96
9/26/2016,Staple envelope,Office Supplies,Central,3,2,6,9,3
12/15/2015,3M Office Air Cleaner,Office Supplies,West,17,4,68,104,36
12/15/2015,Logitech G700s Rechargeable Gaming Mouse,Technology,West,58,9,522,900,378
12/15/2015,Acco D-Ring Binder w/DublLock,Office Supplies,West,11,3,33,51,19
4/22/2016,Eldon Wave Desk Accessories,Furniture,West,3,5,16,24,7
4/22/2016,Bush Advantage Collection Racetrack Conference Table,Furniture,West,348,6,2087,1273,814
4/22/2016,Poly Designer Cover & Back,Office Supplies,West,10,5,49,28,21
4/22/2016,Premier Electric Letter Opener,Office Supplies,West,110,2,220,185,35
4/22/2016,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,West,36,2,72,78,6
1/17/2015,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Central,81,7,567,255,312
3/31/2017,Bush Mission Pointe Library,Furniture,Central,121,2,242,205,36
12/16/2016,Cardinal Hold-It CD Pocket,Office Supplies,Central,4,3,13,5,8
12/20/2015,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,East,29,1,29,55,27
11/9/2014,SAFCO Boltless Steel Shelving,Office Supplies,West,113,3,338,341,3
11/9/2014,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,West,106,2,212,223,10
11/9/2014,Samsung Galaxy Note 3,Technology,West,154,4,616,704,88
11/9/2014,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,West,11,6,68,93,25
11/9/2014,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,West,5,7,34,63,29
11/9/2014,Xerox 1912,Office Supplies,West,10,5,49,95,46
7/12/2016,Cisco SPA525G2 IP Phone - Wireless,Technology,West,15,6,89,96,7
10/27/2016,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,East,7,3,21,40,19
6/26/2016,Prang Colored Pencils,Office Supplies,East,2,5,8,15,7
6/26/2016,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,East,124,5,620,704,85
10/6/2014,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,West,2,3,7,9,2
7/22/2014,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,East,2,2,4,6,2
7/22/2014,Logitech G602 Wireless Gaming Mouse,Technology,East,51,2,102,160,58
6/10/2017,Alphabetical Labels for Top Tab Filing,Office Supplies,West,7,2,15,30,15
6/10/2017,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,West,109,5,544,514,30
6/10/2017,iHome FM Clock Radio with Lightning Dock,Technology,West,52,5,262,280,17
10/29/2014,Apple iPhone 5S,Technology,Central,399,6,2394,2736,342
6/9/2014,Square Credit Card Reader,Technology,Central,7,1,7,8,1
6/9/2014,Logitech M510 Wireless Mouse,Technology,Central,27,2,54,64,10
6/9/2014,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Central,32,2,64,70,6
9/14/2014,Fellowes Officeware Wire Shelving,Office Supplies,East,88,5,440,449,9
9/14/2014,Colored Envelopes,Office Supplies,East,2,3,6,11,5
5/9/2016,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,West,40,2,81,94,13
3/18/2016,Balt Solid Wood Rectangular Table,Furniture,South,95,3,285,190,95
12/27/2015,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,South,27,2,54,105,52
7/25/2016,Clear Mylar Reinforcing Strips,Office Supplies,West,10,8,79,120,40
7/25/2016,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,West,43,4,174,256,82
7/25/2016,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,West,112,2,223,242,18
7/25/2016,Deflect-O Glasstique Clear Desk Accessories,Furniture,West,5,9,46,69,23
5/30/2016,Vinyl Sectional Post Binders,Office Supplies,West,19,2,38,23,15
5/30/2016,GBC Standard Therm-A-Bind Covers,Office Supplies,West,13,2,27,15,12
5/30/2016,Global Troy Executive Leather Low-Back Tilter,Furniture,West,376,2,751,802,50
5/30/2016,Storex Flexible Poly Binders with Double Pockets,Office Supplies,West,1,3,4,2,2
5/30/2016,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,West,21,1,21,33,12
11/12/2017,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,East,2,5,11,16,5
3/16/2015,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,South,2,1,2,3,1
3/16/2015,Newell 344,Office Supplies,South,2,3,6,8,2
3/16/2015,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,South,12,3,35,47,12
3/16/2015,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,South,635,5,3177,6355,3177
11/26/2017,Executive Impressions Supervisor Wall Clock,Furniture,Central,29,3,86,126,40
11/26/2017,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Central,13,2,26,38,12
10/20/2016,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,East,2,3,6,7,1
12/21/2017,Newell 327,Office Supplies,West,2,3,5,7,2
12/21/2017,Newell 317,Office Supplies,West,2,2,4,6,2
1/22/2017,Canon Image Class D660 Copier,Technology,West,324,5,1620,3000,1380
1/22/2017,Advantus Rolling Storage Box,Office Supplies,West,13,3,38,51,14
1/22/2017,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,West,3,2,7,12,5
1/22/2017,Tennsco Single-Tier Lockers,Office Supplies,West,357,3,1070,1126,56
3/22/2015,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Central,13,1,13,18,5
3/22/2015,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Central,78,2,155,130,26
3/22/2015,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Central,4,9,35,14,21
1/23/2017,Balt Solid Wood Rectangular Table,Furniture,Central,95,2,190,211,21
5/21/2016,Motorola HK250 Universal Bluetooth Headset,Technology,West,23,3,68,55,12
5/21/2016,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,West,20,2,39,66,27
12/26/2015,Staples,Office Supplies,East,2,5,12,22,10
10/21/2017,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,South,214,3,641,684,43
10/21/2017,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,South,14,3,41,46,5
